#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! ISO language codes (2-char and 3-char).  From https://www.loc.gov/standards/iso639-2/php/code_list.php,
#! augmented by entries from the Ethnologue.  See also
#! https://en.wikipedia.org/wiki/List_of_ISO_639_language_codes and the places
#! it points to.
#!
#! Format is:
#!
#!   3-char code | 2-char code where available | language name | comma-separated list of countries where language is used.
#!
#! where ' | ' represents a tab.
#!
#!
#!
#! Manual changes
#! ==============
#!
#! The 3-char code for Bengali (ben) does have a 2-char equivalent (bn).
#! However, I have removed the 2-char code below, because if we use it, texts
#! are recorded as Bangala rather than Bengali.  In fact, Bangala is a
#! recognised alternative to Bengali, but we have decided we want the texts
#! displayed as Bengali.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

srw		Serua	Indonesia
srx		Sirmauri	India
sry		Sera	Papua New Guinea
srz		Shahmirzadi	Iran
ssb		Southern Sama	Philippines
ssc		Suba-Simbiti	Tanzania
ssd		Siroi	Papua New Guinea
sse		Balangingih Sama	Philippines
ssf		Thao	China–Taiwan
ssg		Seimat	Papua New Guinea
ssh		Shihhi Arabic	United Arab Emirates, Iran, Oman
ssi		Sansi	India
ssj		Wia	Papua New Guinea
ssk		Sunam	India
ssl		Western Sisaala	Ghana
ssm		Semnam	Malaysia
ssn		Waata	Kenya
sso		Essono	Papua New Guinea
ssp		Spanish Sign Language	Spain
ssq		So’a	Indonesia
ssr		Swiss-French Sign Language	Switzerland
sss		So	Laos, Thailand
sst		Sinasina	Papua New Guinea
ssu		Susuami	Papua New Guinea
ssv		Ngen	Vanuatu
ssw	ss	Swati	Mozambique, Eswatini, South Africa
ssx		Samberigi	Papua New Guinea
ssy		Saho	Eritrea, Ethiopia
ssz		Sengseng	Papua New Guinea
sta		Settla	Zambia
stb		Northern Subanen	Philippines
std		Sentinel	India
ste		Liana-Seti	Indonesia
stf		Seta	Papua New Guinea
stg		Trieng	Vietnam
sth		Shelta	United Kingdom, Ireland
sti		Bulo Stieng	Cambodia, Vietnam
stj		Matya Samo	Burkina Faso, Mali
stk		Aramba	Papua New Guinea
stl		Stellingwerfs	Netherlands
stm		Setaman	Papua New Guinea
stn		Owa	Solomon Islands
sto		Stoney	Canada
stp		Southeastern Tepehuan	Mexico
stq		Saterfriesisch	Germany
str		Northern Straits Salish	Canada, United States
sts		Shumashti	Afghanistan
stt		Budeh Stieng	Vietnam
stu		Samtao	Myanmar
stv		Silt’e	Ethiopia
stw		Satawalese	Micronesia
sty		Siberian Tatar	Russian Federation
sua		Sulka	Papua New Guinea
sub		Suku	Angola, Democratic Republic of the Congo
suc		Western Subanon	Philippines
sue		Suena	Papua New Guinea
sug		Suganga	Papua New Guinea
sui		Suki	Papua New Guinea
suj		Shubi	Tanzania
suk		Sukuma	Tanzania
sun	su	Sunda	Indonesia
suo		Bouni	Papua New Guinea
suq		Tirmaga-Chai Suri	Ethiopia
sur		Mwaghavul	Nigeria
sus		Susu	Guinea, Sierra Leone
sut		Subtiaba	Nicaragua
suv		Puroik	India
suw		Sumbwa	Tanzania
suy		Suyá	Brazil
suz		Sunwar	Nepal
sva		Svan	Georgia, Russian Federation
svb		Ulau-Suain	Papua New Guinea
svc		Vincentian English Creole	Saint Vincent and the Grenadines
sve		Serili	Indonesia
svk		Slovakian Sign Language	Slovakia
svm		Slavomolisano	Italy
svs		Savosavo	Solomon Islands
swb		Maore Comorian	Mayotte
swc		Congo Swahili	Democratic Republic of the Congo
swe	sv	Swedish	Aland Islands, Finland, Sweden
swf		Sere	Democratic Republic of the Congo, Central African Republic
swg		Swabian	Germany
swh	sw	Swahili	Kenya, Mozambique, Somalia, Tanzania
swi		Sui	China
swj		Sira	Gabon
swk		Malawi Sena	Malawi
swl		Swedish Sign Language	Sweden
swm		Samosa	Papua New Guinea
swn		Sawknah	Libya
swo		Shanenawa	Brazil
swp		Suau	Papua New Guinea
swq		Sharwa	Cameroon
swr		Saweru	Indonesia
sws		Seluwasan	Indonesia
swt		Sawila	Indonesia
swu		Suwawa	Indonesia
swv		Shekhawati	India
sww		Sowa	Vanuatu
swx		Suruahá	Brazil
swy		Sarua	Chad
sxb		Suba	Kenya
sxe		Sighu	Gabon
sxg		Shuhi	China
sxk		Southern Kalapuya	United States
sxm		Samre	Cambodia, Thailand
sxn		Sangir	Indonesia
sxr		Saaroa	China–Taiwan
sxs		Sasaru	Nigeria
sxu		Upper Saxon	Germany
sxw		Saxwe Gbe	Benin
sya		Siang	Indonesia
syb		Central Subanen	Philippines
syc		Syriac	Turkey
syi		Seki	Gabon, Equatorial Guinea
syk		Sukur	Nigeria
syl		Sylheti	Bangladesh, India
sym		Maya Samo	Burkina Faso
syn		Senaya	Iran
syo		Su’ung	Cambodia
sys		Sinyar	Chad
syw		Syuba	Nepal
syx		Samay	Gabon
syy		Al-Sayyid Bedouin Sign Language	Israel
sza		Semelai	Malaysia
szb		Ngalum	Indonesia, Papua New Guinea
szc		Semaq Beri	Malaysia
sze		Seze	Ethiopia
szg		Sengele	Democratic Republic of the Congo
szl		Silesian	Poland
szn		Sula	Indonesia
szp		Suabo	Indonesia
szs		Solomon Islands Sign Language	Solomon Islands
szv		Isubu	Cameroon
szw		Sawai	Indonesia
szy		Sakizaya	China–Taiwan
taa		Lower Tanana	United States
tab		Tabasaran	Russian Federation
tac		Western Tarahumara	Mexico
tad		Tause	Indonesia
tae		Tariana	Brazil
taf		Tapirapé	Brazil
tag		Tagoi	Sudan
tah	ty	Tahitian	French Polynesia
taj		Eastern Tamang	Nepal
tak		Tala	Nigeria
tal		Tal	Nigeria
tam	ta	Tamil	India, Sri Lanka
tan		Tangale	Nigeria
tao		Yami	China–Taiwan
tap		Taabwa	Democratic Republic of the Congo, Zambia
taq		Tamasheq	Burkina Faso, Mali
tar		Central Tarahumara	Mexico
tas		Tay Boi	Vietnam
tat	tt	Tatar	Russian Federation
tau		Upper Tanana	Canada, United States
tav		Tatuyo	Colombia
taw		Tay	Papua New Guinea
tax		Tamki	Chad
tay		Atayal	China–Taiwan
taz		Tocho	Sudan
tba		Aikanã	Brazil
tbc		Takia	Papua New Guinea
tbd		Kaki Ae	Papua New Guinea
tbe		Tanibili	Solomon Islands
tbf		Mandara	Papua New Guinea
tbg		North Tairora	Papua New Guinea
tbh		Dharawal	Australia
tbi		Gaam	Sudan
tbj		Tiang	Papua New Guinea
tbk		Calamian Tagbanwa	Philippines
tbl		Tboli	Philippines
tbm		Tagbu	Democratic Republic of the Congo
tbn		Barro Negro Tunebo	Colombia
tbo		Tawala	Papua New Guinea
tbp		Taburta	Indonesia
tbr		Tumtum	Sudan
tbs		Tanguat	Papua New Guinea
tbt		Tembo	Democratic Republic of the Congo
tbu		Tubar	Mexico
tbv		Tobo	Papua New Guinea
tbw		Tagbanwa	Philippines
tbx		Kapin	Papua New Guinea
tby		Tabaru	Indonesia
tbz		Ditammari	Benin, Togo
tca		Ticuna	Brazil, Colombia, Peru
tcb		Tanacross	United States
tcc		Datooga	Tanzania
tcd		Tafi	Ghana
tce		Southern Tutchone	Canada
tcf		Malinaltepec Me’phaa	Mexico
tcg		Tamagario	Indonesia
tch		Turks and Caicos English Creole	Turks and Caicos Islands
tci		Wára	Papua New Guinea
tck		Tchitchege	Gabon
tcl		Taman	Myanmar
tcm		Tanahmerah	Indonesia
tcn		Tichurong	Nepal
tco		Taungyo	Myanmar
tcp		Tawr Chin	Myanmar
tcq		Kaiy	Indonesia
tcs		Torres Strait Creole	Australia
tct		T’en	China
tcu		Southeastern Tarahumara	Mexico
tcw		Tecpatlán Totonac	Mexico
tcx		Toda	India
tcy		Tulu	India
tcz		Thado Chin	India, Myanmar
tda		Tagdal	Niger
tdb		Panchpargania	India
tdc		Embera Tadó	Colombia
tdd		Tai Nüa	China, Myanmar
tde		Tiranige Diga Dogon	Mali
tdf		Talieng	Laos
tdg		Western Tamang	Nepal
tdh		Thulung	Nepal
tdi		Tomadino	Indonesia
tdj		Tajio	Indonesia
tdk		Rom	Nigeria
tdl		Kusur-Myet	Nigeria
tdm		Taruma	Guyana
tdn		Tondano	Indonesia
tdo		Teme	Nigeria
tdq		Tita	Nigeria
tdr		Todrah	Vietnam
tds		Doutai	Indonesia
tdt		Tetun Dili	East Timor
tdv		Atoro	Nigeria
tdx		Tandroy-Mahafaly Malagasy	Madagascar
tdy		Tadyawan	Philippines
tea		Temiar	Malaysia
teb		Tetete	Ecuador
tec		Terik	Kenya
ted		Tepo Krumen	Côte d’Ivoire
tee		Huehuetla Tepehua	Mexico
tef		Teressa	India
teg		Teke-Tege	Congo, Gabon
teh		Tehuelche	Argentina
tei		Aro	Papua New Guinea
tek		Teke-Ibali	Democratic Republic of the Congo, Congo
tel	te	Telugu	India
tem		Themne	Sierra Leone
ten		Tama	Colombia
teo		Ateso	Kenya, Uganda
tep		Tepecano	Mexico
teq		Temein	Sudan
ter		Terêna	Brazil
tes		Tengger	Indonesia
tet		Tetun	Indonesia, East Timor
teu		Soo	Uganda
tev		Teor	Indonesia
tew		Tewa	United States
tex		Tennet	South Sudan
tey		Tulishi	Sudan
tez		Tetserret	Niger
tfi		Tofin Gbe	Benin
tfn		Tanaina	United States
tfo		Tefaro	Indonesia
tfr		Teribe	Panama
tft		Ternate	Indonesia
tga		Sagalla	Kenya
tgb		Tobilung	Malaysia
tgc		Tigak	Papua New Guinea
tgd		Choogen	Nigeria
tge		Eastern Gorkha Tamang	Nepal
tgf		Chalikha	Bhutan
tgh		Tobagonian English Creole	Trinidad and Tobago
tgi		Lawunuia	Papua New Guinea
tgj		Tagin	India
tgk	tg	Tajik	Tajikistan, Uzbekistan
tgl	tl	Tagalog	Philippines
tgn		Tandaganon	Philippines
tgo		Sudest	Papua New Guinea
tgp		Tangoa	Vanuatu
tgq		Tring	Malaysia
tgr		Tareng	Laos
tgs		Nume	Vanuatu
tgt		Central Tagbanwa	Philippines
tgu		Tanggu	Papua New Guinea
tgv		Tingui-Boto	Brazil
tgw		Tagwana Sénoufo	Côte d’Ivoire
tgx		Tagish	Canada
tgy		Togoyo	South Sudan
tgz		Tagalaka	Australia
tha	th	Thai	Cambodia, Thailand
thd		Kuuk Thayorre	Australia
the		Central Tharu	India, Nepal
thf		Thangmi	Nepal
thh		Northern Tarahumara	Mexico
thi		Tai Long	Laos
thk		Kitharaka	Kenya
thl		Dangaura Tharu	India, Nepal
thm		Aheu	Thailand
thn		Thachanadan	India
thp		Thompson	Canada
thq		Mid-Eastern Tharu	Nepal
thr		Rana Tharu	India, Nepal
ths		Thakali	Nepal
tht		Tahltan	Canada
thu		Thuri	South Sudan
thv		Tahaggart Tamahaq	Algeria, Libya, Niger
thy		Tha	Nigeria
thz		Tayart Tamajeq	Niger
tia		Tidikelt Tamazight	Algeria
tic		Tira	Sudan
tif		Tifal	Papua New Guinea
tig		Tigré	Eritrea, Sudan
tih		Timugon Murut	Malaysia
tii		Tiene	Democratic Republic of the Congo
tij		Tilung	Nepal
tik		Tikar	Cameroon
til		Tillamook	United States
tim		Timbe	Papua New Guinea
tin		Tindi	Russian Federation
tio		Teop	Papua New Guinea
tip		Trimuris	Indonesia
tiq		Tiéfo	Burkina Faso
tir	ti	Tigrigna	Eritrea, Ethiopia
tis		Masadiit Itneg	Philippines
tit		Tinigua	Colombia
tiu		Adasen	Philippines
tiv		Tiv	Cameroon, Nigeria
tiw		Tiwi	Australia
tix		Southern Tiwa	United States
tiy		Teduray	Philippines
tiz		Tai Hongjin	China
tja		Tajuasohn	Liberia
tjg		Tunjung	Indonesia
tji		Northern Tujia	China
tjj		Tjungundji	Australia
tjl		Tai Laing	Myanmar
tjm		Timucua	United States
tjn		Tonjon	Côte d’Ivoire
tjo		Temacine Tamazight	Algeria
tjp		Tjupany	Australia
tjs		Southern Tujia	China
tju		Tjurruru	Australia
tjw		Djabwurrung	Australia
tka		Truká	Brazil
tkb		Buksa	India
tkd		Tukudede	East Timor
tke		Takwane	Mozambique
tkf		Tukumanféd	Brazil
tkg		Tesaka Malagasy	Madagascar
tkl		Tokelauan	Tokelau
tkm		Takelma	United States
tkn		Toku-No-Shima	Japan
tkp		Tikopia	Solomon Islands
tkq		Tèẹ̀ ̣	Nigeria
tkr		Tsakhur	Azerbaijan, Russian Federation
tks		Takestani	Iran
tkt		Kathariya Tharu	India, Nepal
tku		Upper Necaxa Totonac	Mexico
tkv		Mur Pano	Papua New Guinea
tkw		Teanu	Solomon Islands
tkx		Tangko	Indonesia
tkz		Takua	Vietnam
tla		Southwestern Tepehuan	Mexico
tlb		Tobelo	Indonesia
tlc		Yecuatla Totonac	Mexico
tld		Talaud	Indonesia
tlf		Telefol	Papua New Guinea
tlg		Tofanma	Indonesia
tli		Tlingit	Canada, United States
tlj		Talinga-Bwisi	Democratic Republic of the Congo, Uganda
tlk		Taloki	Indonesia
tll		Tetela	Democratic Republic of the Congo
tlm		Tolomako	Vanuatu
tln		Talondo’	Indonesia
tlo		Talodi	Sudan
tlp		Filomena Mata-Coahuitlán Totonac	Mexico
tlq		Tai Loi	Laos, Myanmar
tlr		Talise	Solomon Islands
tls		Tambotalo	Vanuatu
tlt		Sou Nama	Indonesia
tlu		Tulehu	Indonesia
tlv		Taliabu	Indonesia
tlx		Khehek	Papua New Guinea
tly		Talysh	Azerbaijan, Iran
tma		Tama	Sudan, Chad
tmb		Avava	Vanuatu
tmc		Tumak	Chad
tmd		Haruai	Papua New Guinea
tme		Tremembé	Brazil
tmf		Toba-Maskoy	Paraguay
tmg		Ternateño	Indonesia
tmi		Vinekula	Vanuatu
tmj		Samarokena	Indonesia
tml		Tamnim Citak	Indonesia
tmm		Tai Thanh	Vietnam
tmn		Taman	Indonesia
tmo		Temoq	Malaysia
tmq		Tumleo	Papua New Guinea
tmr		Jewish Babylonian Aramaic	Israel
tms		Tima	Sudan
tmt		Oa	Vanuatu
tmu		Iau	Indonesia
tmv		Tembo	Democratic Republic of the Congo
tmw		Temuan	Malaysia
tmy		Tami	Papua New Guinea
tmz		Tamanaku	Venezuela
tna		Tacana	Bolivia
tnb		Western Tunebo	Colombia
tnc		Tanimuca-Letuama	Colombia
tnd		Angosturas Tunebo	Colombia
tng		Tobanga	Chad
tnh		Maiani	Papua New Guinea
tni		Tandia	Indonesia
tnk		Kwamera	Vanuatu
tnl		Lenakel	Vanuatu
tnm		Tabla	Indonesia
tnn		North Tanna	Vanuatu
tno		Toromono	Bolivia
tnp		Whitesands	Vanuatu
tnq		Taíno	Puerto Rico
tnr		Ménik	Senegal
tns		Tenis	Papua New Guinea
tnt		Tontemboan	Indonesia
tnu		Tai Khang	Laos
tnv		Tangchangya	Bangladesh
tnw		Tonsawang	Indonesia
tnx		Tanema	Solomon Islands
tny		Tongwe	Tanzania
tnz		Ten’edn	Malaysia, Thailand
tob		Toba Qom	Argentina, Paraguay
toc		Coyutla Totonac	Mexico
tod		Toma	Guinea
tof		Gizrra	Papua New Guinea
tog		Tonga	Malawi
toh		Tonga	Mozambique
toi		Tonga	Zambia, Zimbabwe
toj		Tojolabal	Mexico
tol		Tolowa	United States
tom		Tombulu	Indonesia
ton	to	Tongan	Tonga
too		Xicotepec de Juárez Totonac	Mexico
top		Papantla Totonac	Mexico
toq		Toposa	South Sudan
tor		Togbo-Vara Banda	Democratic Republic of the Congo, Central African Republic
tos		Highland Totonac	Mexico
tou		Tho	Vietnam
tov		Upper Taromi	Iran
tow		Jemez	United States
tox		Tobian	Palau
toy		Topoiyo	Indonesia
toz		To	Cameroon
tpa		Taupota	Papua New Guinea
tpc		Azoyú Me’phaa	Mexico
tpe		Tippera	Bangladesh
tpf		Tarpia	Indonesia
tpg		Kula	Indonesia
tpi		Tok Pisin	Papua New Guinea
tpj		Ñandeva	Argentina, Bolivia, Paraguay
tpk		Tupinikin	Brazil
tpl		Tlacoapa Me’phaa	Mexico
tpm		Tampulma	Ghana
tpn		Tupinambá	Brazil
tpo		Tai Pao	Laos, Vietnam
tpp		Pisaflores Tepehua	Mexico
tpq		Chhoyul Kinnauri	India
tpr		Tuparí	Brazil
tpt		Tlachichilco Tepehua	Mexico
tpu		Tampuan	Cambodia
tpv		Tanapag	Northern Mariana Islands
tpx		Acatepec Me’phaa	Mexico
tpy		Trumai	Brazil
tpz		Tinputz	Papua New Guinea
tqb		Tembé	Brazil
tql		Lehali	Vanuatu
tqm		Turumsa	Papua New Guinea
tqn		Tenino	United States
tqo		Toaripi	Papua New Guinea
tqp		Tomoip	Papua New Guinea
tqq		Tunni	Somalia
tqr		Torona	Sudan
tqt		Totonaco del cerro Xinolatépetl	Mexico
tqu		Touo	Solomon Islands
tqw		Tonkawa	United States
tra		Tirahi	Afghanistan
trb		Terebu	Papua New Guinea
trc		Copala Triqui	Mexico
trd		Turi	India
tre		East Tarangan	Indonesia
trf		Trinidadian English Creole	Trinidad and Tobago
trg		Lishán Noshan	Israel
trh		Turaka	Papua New Guinea
tri		Trió	Brazil, Suriname
trj		Toram	Chad
trl		Traveller Scottish	United Kingdom
trm		Tregami	Afghanistan
trn		Trinitario	Bolivia
tro		Tarao Naga	India
trp		Kok Borok	Bangladesh, India
trq		San Martín Itunyoso Triqui	Mexico
trr		Taushiro	Peru
trs		Chicahuaxtla Triqui	Mexico
trt		Tunggare	Indonesia
tru		Turoyo	Syria, Turkey
TRUE		Nyankpa	Nigeria
trv		Sediq	China–Taiwan
trw		Torwali	Pakistan
trx		Tringgus-Sembaan Bidayuh	Malaysia
try		Turung	India
trz		Torá	Brazil
tsa		Tsaangi	Congo, Gabon
tsb		Tsamai	Ethiopia
tsc		Tswa	Mozambique, Zimbabwe
tsd		Tsakonian	Greece
tse		Tunisian Sign Language	Tunisia
tsg		Tausug	Philippines
tsh		Tsuvan	Cameroon
tsi		Tsimshian	Canada, United States
tsj		Tshangla	Bhutan, China, India
tsk		Tseku	China
tsl		Ts’ün-Lao	Vietnam
tsm		Turkish Sign Language	Turkey
tsn	tn	Setswana	Botswana, Namibia, South Africa
tso	ts	Tsonga	Mozambique, South Africa
tsp		Northern Toussian	Burkina Faso
tsq		Thai Sign Language	Thailand
tsr		Akei	Vanuatu
tss		Taiwan Sign Language	China–Taiwan
tst		Tondi Songway Kiini	Mali
tsu		Tsou	China–Taiwan
tsv		Tsogo	Gabon
tsw		Tsishingini	Nigeria
tsx		Mubami	Papua New Guinea
tsy		Tebul Sign Language	Mali
tsz		Purepecha	Mexico
tta		Tutelo	Canada
ttb		Gaa	Nigeria
ttc		Tectitec	Guatemala, Mexico
ttd		Tauade	Papua New Guinea
tte		Bwanabwana	Papua New Guinea
ttf		Tuotomb	Cameroon
ttg		Tutong	Brunei
tth		Upper Ta’oih	Laos, Vietnam
tti		Tobati	Indonesia
ttj		Tooro	Uganda
ttk		Totoro	Colombia
ttl		Totela	Zambia
ttm		Northern Tutchone	Canada
ttn		Towei	Indonesia
tto		Lower Ta’oih	Laos
ttp		Tombelala	Indonesia
ttq		Tawallammat Tamajaq	Mali, Niger
ttr		Tera	Nigeria
tts		Northeastern Thai	Thailand
ttt		Muslim Tat	Azerbaijan, Russian Federation
ttu		Torau	Papua New Guinea
ttv		Titan	Papua New Guinea
ttw		Long Wat	Malaysia
tty		Sikaritai	Indonesia
ttz		Tsum	Nepal
tua		Wiarumus	Papua New Guinea
tub		Tübatulabal	United States
tuc		Mutu	Papua New Guinea
tud		Tuxá	Brazil
tue		Tuyuca	Brazil, Colombia
tuf		Central Tunebo	Colombia
tug		Tunia	Chad
tuh		Tulil	Papua New Guinea
tui		Tupuri	Cameroon, Chad
tuj		Tugutil	Indonesia
tuk	tk	Turkmen	Afghanistan, Iran, Turkmenistan
tul		Tula	Nigeria
tum		Tumbuka	Malawi, Zambia
tun		Tunica	United States
tuo		Tucano	Brazil, Colombia
tuq		Tedaga	Libya, Niger, Chad
tur	tr	Turkish	Bulgaria, Cyprus, Greece, Turkey
tus		Tuscarora	Canada, United States
tuu		Tututni	United States
tuv		Turkana	Kenya
tux		Tuxináwa	Brazil
tuy		Tugen	Kenya
tuz		Turka	Burkina Faso
tva		Vaghua	Solomon Islands
tvd		Tsuvadi	Nigeria
tve		Te’un	Indonesia
tvi		Tulai	Nigeria
tvk		Southeast Ambrym	Vanuatu
tvl		Tuvaluan	Tuvalu
tvm		Tela-Masbuar	Indonesia
tvn		Tavoyan	Myanmar
tvo		Tidore	Indonesia
tvs		Taveta	Kenya
tvt		Tutsa Naga	India
tvu		Tunen	Cameroon
tvw		Sedoa	Indonesia
tvx		Taivoan	China–Taiwan
tvy		Timor Pidgin	East Timor
twa		Twana	United States
twb		Tawbuid	Philippines
twc		Teshenawa	Nigeria
twd		Twents	Netherlands
twe		Teiwa	Indonesia
twf		Northern Tiwa	United States
twg		Tereweng	Indonesia
twh		Tai Dón	China, Laos, Vietnam
twi		Twi	Ghana
twl		Tawara	Mozambique
twm		Tawang Monpa	China, India
twn		Twendi	Cameroon
two		Tswapong	Botswana
twp		Ere	Papua New Guinea
twq		Tasawaq	Niger
twr		Southwestern Tarahumara	Mexico
twt		Turiwára	Brazil
twu		Termanu	Indonesia
tww		Tuwari	Papua New Guinea
twx		Tewe	Mozambique
twy		Tawoyan	Indonesia
txa		Tombonuo	Malaysia
txc		Tsetsaut	Canada, United States
txe		Totoli	Indonesia
txi		Ikpeng	Brazil
txj		Tarjumo	Nigeria
txm		Tomini	Indonesia
txn		West Tarangan	Indonesia
txo		Toto	India
txq		Tii	Indonesia
txs		Tonsea	Indonesia
txt		Citak	Indonesia
txu		Kayapó	Brazil
txx		Tatana	Malaysia
txy		Tanosy Malagasy	Madagascar
tya		Tauya	Papua New Guinea
tye		Kyanga	Benin, Nigeria
tyh		O’du	Laos, Vietnam
tyi		Teke-Tsaayi	Congo
tyj		Tai Yo	Laos, Vietnam
tyl		Thu Lao	Vietnam
tyn		Kombai	Indonesia
typ		Thaypan	Australia
tyr		Tai Daeng	Laos, Vietnam
tys		Tày Sa Pa	Vietnam
tyt		Tày Tac	Vietnam
tyu		Kua	Botswana
tyv		Tuvan	Mongolia, Russian Federation
tyx		Teke-Tyee	Congo
tyy		Tiyaa	Nigeria
tyz		Tày	Vietnam
tza		Tanzanian Sign Language	Tanzania
tzh		Tzeltal	Mexico
tzj		Tz’utujil	Guatemala
tzm		Central Atlas Tamazight	Morocco
tzn		Tugun	Indonesia
tzo		Tzotzil	Mexico
tzx		Karawari	Papua New Guinea
uam		Uamué	Brazil
uan		Kuan	Laos
uar		Tairuma	Papua New Guinea
uba		Ubang	Nigeria
ubi		Ubi	Chad
ubl		Buhi’non Bikol	Philippines
ubr		Ubir	Papua New Guinea
ubu		Umbu-Ungu	Papua New Guinea
uby		Ubykh	Turkey
uda		Uda	Nigeria
ude		Udihe	Russian Federation
udg		Muduga	India
udi		Udi	Azerbaijan
udj		Ujir	Indonesia
udl		Wuzlam	Cameroon
udm		Udmurt	Russian Federation
udu		Uduk	Sudan, South Sudan
ues		Kioko	Indonesia
ufi		Ufim	Papua New Guinea
ugb		Kuku-Ugbanh	Australia
uge		Ughele	Solomon Islands
ugh		Kubachi	Russian Federation
ugn		Ugandan Sign Language	Uganda
ugo		Ugong	Thailand
ugy		Uruguayan Sign Language	Uruguay
uha		Uhami	Nigeria
uhn		Damal	Indonesia
uig	ug	Uyghur	China, Kazakhstan, Mongolia
uis		Uisai	Papua New Guinea
uiv		Iyive	Cameroon, Nigeria
uji		Rjili	Nigeria
uka		Kaburi	Indonesia
ukg		Ukuriguma	Papua New Guinea
ukh		Ukhwejo	Central African Republic
uki		Kui	India
ukk		Muak Sa-aak	China, Myanmar
ukl		Ukrainian Sign Language	Ukraine
ukp		Bukpe	Nigeria
ukq		Ukwa	Nigeria
ukr	uk	Ukrainian	Romania, Slovakia, Ukraine
uks		Kaapor Sign Language	Brazil
uku		Ukue	Nigeria
ukv		Kuku	Uganda
ukw		Ukwuani-Aboh-Ndoni	Nigeria
uky		Kuuk-Yak	Australia
ula		Fungwa	Nigeria
ulb		Ulukwumi	Nigeria
ulc		Ulch	Russian Federation
ule		Lule	Argentina
ulf		Usku	Indonesia
uli		Ulithian	Micronesia
ulk		Meriam Mir	Australia
ull		Ullatan	India
ulm		Ulumanda’	Indonesia
uln		Unserdeutsch	Papua New Guinea
ulu		Uma’ Lung	Indonesia
ulw		Ulwa	Nicaragua
uly		Buli	Nigeria
uma		Umatilla	United States
umb		Umbundu	Angola
umd		Umbindhamu	Australia
umg		Morrobalama	Australia
umi		Ukit	Malaysia
umm		Umon	Nigeria
umn		Paungnyuan Naga	Myanmar
umo		Umotína	Brazil
ump		Umpila	Australia
umr		Umbugarla	Australia
ums		Pendau	Indonesia
umu		Munsee	Canada, United States
una		North Kodut	Papua New Guinea
une		Uneme	Nigeria
ung		Ngarinyin	Australia
uni		Uni	Papua New Guinea
unk		Enawené-Nawé	Brazil
unm		Unami	United States
unn		Kurnai	Australia
unr		Mundari	India
unu		Unubahe	Papua New Guinea
unx		Munda	India
unz		Unde Kaili	Indonesia
uon		Kulon	China–Taiwan
upi		Umeda	Papua New Guinea
upv		Uripiv-Wala-Rano-Atchin	Vanuatu
ura		Urarina	Peru
urb		Kaapor	Brazil
urc		Urningangg	Australia
urd	ur	Urdu	India, Pakistan
ure		Uru	Bolivia
urf		Uradhi	Australia
urg		Kobuka	Papua New Guinea
urh		Urhobo	Nigeria
uri		Urim	Papua New Guinea
urk		Urak Lawoi’	Thailand
url		Urali	India
urm		Urapmin	Papua New Guinea
urn		Uruangnirin	Indonesia
uro		Ura	Papua New Guinea
urp		Uru-Pa-In	Brazil
urr		Löyöp	Vanuatu
urt		Urat	Papua New Guinea
uru		Urumi	Brazil
urv		Uruava	Papua New Guinea
urw		Sob	Papua New Guinea
urx		Urimo	Papua New Guinea
ury		Orya	Indonesia
urz		Uru-Eu-Wau-Wau	Brazil
usa		Usarufa	Papua New Guinea
ush		Ushojo	Pakistan
usi		Usoi	Bangladesh
usk		Usaghade	Cameroon, Nigeria
usp		Uspanteko	Guatemala
uss		us-Saare	Nigeria
usu		Uya	Papua New Guinea
uta		Itang	Nigeria
ute		Ute-Southern Paiute	United States
uth		ut-Hun	Nigeria
utp		Amba	Solomon Islands
utr		Etulo	Nigeria
utu		Utu	Papua New Guinea
uum		Urum	Georgia
uur		Ura	Vanuatu
uuu		U	China
uve		Fagauvea	New Caledonia
uvh		Uri	Papua New Guinea
uvl		Lote	Papua New Guinea
uwa		Kuku-Uwanh	Australia
uya		Deko-Dusanga	Nigeria
uzn		Northern Uzbek	Tajikistan, Turkmenistan, Uzbekistan
uzs		Southern Uzbek	Afghanistan
vaa		Vaagri Booli	India
vae		Vale	Central African Republic
vaf		Vafsi	Iran
vag		Vagla	Ghana
vah		Varhadi-Nagpuri	India
vai		Vai	Liberia, Sierra Leone
vaj		Northwestern !Kung	Angola, Namibia
val		Vehes	Papua New Guinea
vam		Dumo	Papua New Guinea
van		Walman	Papua New Guinea
vao		Vao	Vanuatu
vap		Vaiphei	India
var		Huarijío	Mexico
vas		Vasavi	India
vau		Vanuma	Democratic Republic of the Congo
vav		Varli	India
vay		Wayu	Nepal
vbb		Southeast Babar	Indonesia
vbk		Southwestern Bontok	Philippines
vec		Venetian	Italy
ved		Veddah	Sri Lanka
vel		Veluws	Netherlands
vem		Vemgo-Mabas	Cameroon, Nigeria
ven	ve	Venda	South Africa, Zimbabwe
veo		Ventureño	United States
vep		Veps	Russian Federation
ver		Verre	Cameroon, Nigeria
vgr		Vaghri	Pakistan
vgt		Flemish Sign Language	Belgium
vic		Virgin Islands English Creole	British Virgin Islands, U.S. Virgin Islands
vid		Vidunda	Tanzania
